UID,organisationunitname,lga,ward,year,ANC1,ANCA,IPT1,IPT3,IPT1_per_ANC1,IPT3_per_ANC1,IPT3_per_IPT1,ANC1_per_Preg,IPT3_per_Preg,LLIN_per_Preg
86362605,NA,Yala,Wanikade,2025,84,159,76,30,0.9047619047619048,0.35714285714285715,0.39473684210526316,0.35510979616398963,0.12682492720142488,0
80587526,NA,Yala,Wanikade,2025,33,94,33,23,1,0.696969696969697,0.696969696969697,0.16691288249314667,0.11633322113158708,0
17370569,NA,Yala,Wanihem,2025,13,17,11,0,0.8461538461538461,0,0,0.3550901381350382,0,0
28435235,NA,Yala,Wanikade,2025,28,41,28,2,1,0.07142857142857142,0.07142857142857142,0.20256368073367756,0.014468834338119825,0
39060668,NA,Yala,Wanihem,2025,14,20,13,1,0.9285714285714286,0.07142857142857142,0.07692307692307693,0.09358073807716744,0.006684338434083388,0
39769189,NA,Yala,Ebo/Yahe,2025,33,87,35,24,1.0606060606060606,0.7272727272727273,0.6857142857142857,0.571288549031568,0.41548258111386766,0
70428527,NA,Ogoja,Nkum Ibor,2025,17,33,12,5,0.7058823529411765,0.29411764705882354,0.4166666666666667,0.11270076698905468,0.033147284408545495,0
46168876,NA,Yala,O'Oh,2025,20,23,22,0,1.1,0,0,0.4019657324126415,0,0
49841738,NA,Yala,Wanihem,2025,12,45,16,10,1.3333333333333333,0.8333333333333334,0.625,0.4847841286957309,0.40398677391310905,0
46715884,NA,Yala,Wanikade,2025,37,76,37,14,1,0.3783783783783784,0.3783783783783784,1.140567840945551,0.4315662100875058,0
29627667,NA,Yala,O'Oh,2025,0,10,0,6,NA,NA,NA,0,0.04889056406999741,0
39158283,NA,Yala,Wanihem,2025,15,35,15,2,1,0.13333333333333333,0.13333333333333333,0.1159108030595438,0.015454773741272507,0
81373009,NA,Yala,Wanokom,2025,18,64,10,15,0.5555555555555556,0.8333333333333334,1.5,0.6095417307142867,0.5079514422619056,0
82250898,NA,Yala,O'Oh,2025,3,11,3,2,1,0.6666666666666666,0.6666666666666666,0.02522132331336767,0.01681421554224511,0
19580904,NA,Ogoja,Ekajuk 1,2025,68,135,61,19,0.8970588235294118,0.27941176470588236,0.3114754098360656,0.3186551304028533,0.089035992318444307,0
75208765,NA,Yala,O'Oh,2025,32,87,31,18,0.96875,0.5625,0.5806451612903226,0.2508259317952326,0.14108958663481835,0
21331856,NA,Yala,Wanihem,2025,15,26,14,3,0.9333333333333333,0.2,0.21428571428571427,0.2553484414779862,0.05106968829559724,0
70546184,NA,Yala,Wanihem,2025,55,111,57,6,1.0363636363636364,0.10909090909090909,0.10526315789473684,0.7481275507466185,0.08161391462690383,0
77048105,NA,Yala,Wanihem,2025,32,86,27,13,0.84375,0.40625,0.48148148148148145,0.36387557283913213,0.14782445146589743,0
83287344,NA,Yala,Okpoma,2025,186,515,156,91,0.8387096774193549,0.489247311827957,0.5833333333333334,0.5009935729413173,0.24510975880462296,0
21324669,NA,Yala,Wanikade,2025,28,40,26,2,0.9285714285714286,0.07142857142857142,0.07692307692307693,0.36460664882093785,0.026043332058638416,0
82361504,NA,Yala,Wanihem,2025,34,69,31,13,0.9117647058823529,0.38235294117647056,0.41935483870967744,0.5017329396406057,0.1918390651567022,0
60139492,NA,Yala,Wanihem,2025,116,238,105,21,0.9051724137931034,0.1810344827586207,0.2,0.8079925540682689,0.1462745140985659,0
64422485,NA,Yala,Wanihem,2025,40,70,34,11,0.85,0.275,0.3235294117647059,0.28852530838553847,0.07934445980602309,0
54160045,NA,Yala,Okpoma,2025,0,0,0,0,NA,NA,NA,0,0,0
75097441,NA,Yala,Gabu,2025,6,10,6,0,1,0,0,0.0668459862706135,0,0
77606561,NA,Yala,O'Oh,2025,31,59,23,9,0.7419354838709677,0.2903225806451613,0.391304347826087,0.3864591913646339,0.11219782975102274,0
29493465,NA,Yala,Mfuma/Ntrigom,2025,23,48,23,3,1,0.13043478260869565,0.13043478260869565,0.39144867945763867,0.05105852340751809,0
25157978,NA,Yala,Wanihem,2025,39,124,43,17,1.1025641025641026,0.4358974358974359,0.3953488372093023,0.3067531989137708,0.1337129328598488,0
64601742,NA,Yala,Okpoma,2025,25,41,15,8,0.6,0.32,0.5333333333333333,0.1865682096558363,0.05970182708986761,0
69735603,NA,Yala,Okpoma,2025,24,50,25,5,1.0416666666666667,0.20833333333333334,0.2,0.34491393517864366,0.0718570698288841,0
35593264,NA,Yala,O'Oh,2025,14,59,14,14,1,1,1,0.07607908246405388,0.07607908246405388,0
12619277,NA,Ogoja,Nkum Ibor,2025,44,115,29,34,0.6590909090909091,0.7727272727272727,1.1724137931034482,0.539625834009481,0.41698359900732623,0
46643986,NA,Ogoja,Nkum Ibor,2025,32,155,33,37,1.03125,1.15625,1.121212121212121,0.46345301650971044,0.5358675503393526,0
58720568,NA,Yala,O'Oh,2025,230,605,220,67,0.9565217391304348,0.29130434782608694,0.30454545454545456,1.3216665679484887,0.38500721761977713,0
66940506,NA,Yala,Okpoma,2025,12,29,8,7,0.6666666666666666,0.5833333333333334,0.875,0.19547553469079548,0.11402739523629736,0
49405030,NA,Yala,Okpoma,2025,52,124,51,21,0.9807692307692307,0.40384615384615385,0.4117647058823529,0.5740696136628379,0.23183580551768457,0
29471026,NA,Yala,Okpoma,2025,10,24,9,6,0.9,0.6,0.6666666666666666,0.1488826954710099,0.08932961728260594,0
84539719,NA,Yala,O'Oh,2025,47,134,48,30,1.0212765957446808,0.6382978723404256,0.625,0.21500784079319618,0.13723904731480607,0
68085605,NA,Yala,O'Oh,2025,36,73,34,12,0.9444444444444444,0.3333333333333333,0.35294117647058826,0.44005606184670537,0.14668535394890178,0
59919259,NA,Yala,O'Oh,2025,34,62,30,6,0.8823529411764706,0.17647058823529413,0.2,4.937296765602527,0.871287664518093,0
60739764,NA,Ogoja,Nkum Ibor,2025,21,87,19,20,0.9047619047619048,0.9523809523809523,1.0526315789473684,0.1844040912755685,0.17562294407197002,0.043905736017992504
34695707,NA,Ogoja,Nkum Ibor,2025,37,110,30,18,0.8108108108108109,0.4864864864864865,0.6,0.8464544350841764,0.41178864409500476,0
63246170,NA,Ogoja,Nkum Ibor,2025,18,45,16,7,0.8888888888888888,0.3888888888888889,0.4375,0.4001190582372818,0.15560185598116513,0
58991915,NA,Boki,Kakwagom/Bawop,2025,26,92,26,33,1,1.2692307692307692,1.2692307692307692,0.3302346589209019,0.4191439901688371,0
79583753,NA,Ogoja,Ogoja Urban 2,2025,68,195,61,32,0.8970588235294118,0.47058823529411764,0.5245901639344263,0.8027081108628029,0.37774499334720135,0.6374446762734023
71302992,NA,Ogoja,Ogoja Urban 1,2025,11,53,12,12,1.0909090909090908,1.0909090909090908,1,0.023022533997718326,0.025115491633874536,0
29644932,NA,Ogoja,Ogoja Urban 2,2025,0,0,0,0,NA,NA,NA,0,0,0
54396730,NA,Ogoja,Ogoja Urban 2,2025,95,234,82,40,0.8631578947368421,0.42105263157894735,0.4878048780487805,0.13235127982805686,0.055726854664445,0.006965856833055625
61997515,NA,Ogoja,Ogoja Urban 1,2025,0,0,0,0,NA,NA,NA,0,0,0
38827408,NA,Ogoja,Ogoja Urban 1,2025,0,0,0,0,NA,NA,NA,0,0,0
31866910,NA,Ogoja,Ogoja Urban 1,2025,671,3754,560,474,0.834575260804769,0.706408345752608,0.8464285714285714,22.858906199532733,16.147722114125955,0
18462409,NA,Yala,Ugaga,2025,42,138,43,27,1.0238095238095237,0.6428571428571429,0.627906976744186,0.4283117165594165,0.2753432463596249,0
24413045,NA,Ogoja,Ogoja Urban 1,2025,0,0,0,0,NA,NA,NA,0,0,0
34973639,NA,Ogoja,Ogoja Urban 1,2025,29,110,33,25,1.1379310344827587,0.8620689655172413,0.7575757575757576,0.0336513625071925,0.029009795264821125,0
17998045,NA,Yala,Okuku,2025,43,201,36,38,0.8372093023255814,0.8837209302325582,1.0555555555555556,0.15375273614316692,0.13587451101024053,0
54640466,NA,Yala,Ugaga,2025,102,278,109,30,1.0686274509803921,0.29411764705882354,0.27522935779816515,0.26777238884011095,0.0787565849529738,0
49641695,NA,Yala,Wanokom,2025,0,1,0,1,NA,NA,NA,0,0.012329863069931177,0
40257943,NA,Yala,Okuku,2025,20,99,20,19,1,0.95,0.95,0.26605276084054186,0.2527501227985148,0
60600163,NA,Yala,Yache,2025,1,3,1,2,1,2,2,0.0166658966372728,0.0333317932745456,0
70550995,NA,Yala,Ugaga,2025,37,115,34,19,0.918918918918919,0.5135135135135135,0.5588235294117647,0.5235534080941507,0.2688517501024017,0
51697685,NA,Yala,Ugaga,2025,15,60,13,12,0.8666666666666667,0.8,0.9230769230769231,0.11155140512770652,0.08924112410216523,0
83626347,NA,Yala,Gabu,2025,50,184,46,29,0.92,0.58,0.6304347826086957,0.7011340605854903,0.40665775513958435,0.028045362423419613
77871659,NA,Yala,Okpoma,2025,27,49,23,0,0.8518518518518519,0,0,0.27673366642459707,0,0
87111446,NA,Yala,Ugaga,2025,87,205,83,33,0.9540229885057471,0.3793103448275862,0.39759036144578314,0.8087504122719568,0.3067673977583284,0
87263299,NA,Yala,Wanihem,2025,32,68,33,16,1.03125,0.5,0.48484848484848486,0.5211379912171004,0.2605689956085502,0
34184670,NA,Ogoja,Ogoja Urban 1,2025,0,0,0,0,NA,NA,NA,0,0,0
17369422,NA,Yala,Wanihem,2025,33,91,22,15,0.6666666666666666,0.45454545454545453,0.6818181818181818,4.6013564220977665,2.091525646408076,0
84182044,NA,Yala,Wanihem,2025,37,78,41,2,1.1081081081081081,0.05405405405405406,0.04878048780487805,23.182545169193023,1.2531105496861095,0
71543943,NA,Yala,Okuku,2025,14,45,10,6,0.7142857142857143,0.42857142857142855,0.6,0.08183959030766204,0.03507411013185516,0
15261245,NA,Yala,Wanihem,2025,33,78,26,8,0.7878787878787878,0.24242424242424243,0.3076923076923077,75.47064778876322,18.29591461545775,0
15790805,NA,Yala,Ugaga,2025,18,89,17,15,0.9444444444444444,0.8333333333333334,0.8823529411764706,0.5667647027563854,0.4723039189636545,0
24372232,NA,Yala,Yache,2025,71,316,57,74,0.8028169014084507,1.0422535211267605,1.2982456140350878,0.5732650106693148,0.5974874759088633,0
78809668,NA,Yala,Okuku,2025,18,65,18,17,1,0.9444444444444444,0.9444444444444444,0.25662496330378465,0.24236802089801884,0
52475584,NA,Yala,Wanihem,2025,41,128,36,24,0.8780487804878049,0.5853658536585366,0.6666666666666666,0.5892702592401302,0.344938688335686,0
72190669,NA,Yala,Okuku,2025,25,29,21,0,0.84,0,0,0.13079904705018447,0,0
61075491,NA,Yala,Gabu,2025,24,49,22,4,0.9166666666666666,0.16666666666666666,0.18181818181818182,0.22879106034774097,0.03813184339129016,0
27702643,NA,Yala,Wanihem,2025,20,65,15,0,0.75,0,0,7.394621542605394,0,0
77867404,NA,Yala,Okuku,2025,117,627,112,157,0.9572649572649573,1.3418803418803418,1.4017857142857142,1.0107667894884864,1.3563280850401058,0
19614070,NA,Yala,Ugaga,2025,42,100,36,15,0.8571428571428571,0.35714285714285715,0.4166666666666667,0.4518586368139574,0.16137808457641334,0
54209491,NA,Ogoja,Nkum-Irede,2025,42,176,44,34,1.0476190476190477,0.8095238095238095,0.7727272727272727,0.27733570128210977,0.22450985341885074,0
65270387,NA,Ogoja,Ogoja Urban 2,2025,0,0,0,0,NA,NA,NA,0,0,0
53890954,NA,Ogoja,Ogoja Urban 2,2025,45,138,45,32,1,0.7111111111111111,0.7111111111111111,0.14692501565649424,0.10448001113350701,0
83908381,NA,Boki,Oku/Borum/Njua,2025,28,144,21,29,0.75,1.0357142857142858,1.380952380952381,0.2365326139461365,0.24498020730135567,0
65873961,NA,Ogoja,Mbube West 2,2025,36,147,36,23,1,0.6388888888888888,0.6388888888888888,0.671068404280142,0.4287381471789796,0
87065991,NA,Bekwarra,Okpeche,2025,35,104,35,26,1,0.7428571428571429,0.7428571428571429,0.5608357729497118,0.41662085990550013,0
85774690,NA,Bekwarra,Okpeche,2025,28,121,35,23,1.25,0.8214285714285714,0.6571428571428571,0.26089219796477137,0.21430430547106222,0
68572082,NA,Bekwarra,Ukpah,2025,3,13,4,1,1.3333333333333333,0.3333333333333333,0.25,0.02764734692927298,0.00921578230975766,0
76206170,NA,Yala,Echumofana,2025,48,137,47,25,0.9791666666666666,0.5208333333333334,0.5319148936170213,0.5283889674972462,0.27520258723814905,0
60533910,NA,Bekwarra,Ugboro,2025,31,69,30,13,0.967741935483871,0.41935483870967744,0.43333333333333335,0.14061426460722198,0.05896727225464148,0
34789382,NA,Ogoja,Ogoja Urban 1,2025,0,0,0,0,NA,NA,NA,0,0,0
33955285,NA,Ogoja,Ogoja Urban 2,2025,110,308,67,75,0.6090909090909091,0.6818181818181818,1.1194029850746268,0.578117462048934,0.3941709968515459,0.036789293039477616
30837826,NA,Ogoja,Ogoja Urban 1,2025,47,147,43,30,0.9148936170212766,0.6382978723404256,0.6976744186046512,0.29671330617218417,0.18939147202479842,0
87523698,NA,Ogoja,Ogoja Urban 1,2025,100,488,100,82,1,0.82,0.82,2.0589801401157124,1.688363714894884,0
84185244,NA,Bekwarra,Ugboro,2025,31,94,26,19,0.8387096774193549,0.6129032258064516,0.7307692307692307,0.31756926683098863,0.1946392280577027,0
64762615,NA,Boki,Oku/Borum/Njua,2025,61,191,47,37,0.7704918032786885,0.6065573770491803,0.7872340425531915,1.3758551257905798,0.8345350762992041,0
27492310,NA,Ogoja,Mbube West 2,2025,34,121,33,31,0.9705882352941176,0.9117647058823529,0.9393939393939394,0.8544413075923665,0.7790494275106872,0
59674448,NA,Ogoja,Mbube East 2,2025,37,79,30,13,0.8108108108108109,0.35135135135135137,0.43333333333333335,0.4536626988752073,0.15939500230750528,0
64352406,NA,Bekwarra,Afrike Ochagbe,2025,32,102,33,19,1.03125,0.59375,0.5757575757575758,0.27479934848447635,0.16316211316265783,0
32929958,NA,Ogoja,Mbube West 2,2025,32,107,31,21,0.96875,0.65625,0.6774193548387096,0.4186495173563863,0.27473874576512847,0
40246900,NA,Bekwarra,Okpeche,2025,11,48,11,12,1,1.0909090909090908,1.0909090909090908,0.08843878271795372,0.09647867205594951,0
73738220,NA,Bekwarra,Ukpah,2025,41,103,42,20,1.024390243902439,0.4878048780487805,0.47619047619047616,0.23419559859492733,0.11424175541215968,0
67835996,NA,Bekwarra,Afrike Ochagbe,2025,37,130,40,29,1.0810810810810811,0.7837837837837838,0.725,0.3447363008729732,0.27019872230584385,0
39343283,NA,Bekwarra,Ukpah,2025,97,450,92,107,0.9484536082474226,1.1030927835051547,1.1630434782608696,0.4383996715230821,0.4835955139481421,0
83762051,NA,Bekwarra,Ukpah,2025,17,44,18,7,1.0588235294117647,0.4117647058823529,0.3888888888888889,0.17320069501324192,0.07131793324074667,0.02037655235449905
71457663,NA,Bekwarra,Ukpah,2025,34,109,31,19,0.9117647058823529,0.5588235294117647,0.6129032258064516,0.435958912237668,0.2436240980151674,0
74601726,NA,Bekwarra,Ibiaragidi,2025,1,3,1,1,1,1,1,0.02122836668944974,0.02122836668944974,0
69735722,NA,Bekwarra,Ugboro,2025,15,70,15,13,1,0.8666666666666667,0.8666666666666667,0.1047582433364549,0.09079047755826092,0
61693620,NA,Bekwarra,Ibiaragidi,2025,37,128,36,23,0.972972972972973,0.6216216216216216,0.6388888888888888,0.5587361804553014,0.34732249055329545,0.19631271205186265
41391541,NA,Bekwarra,Ibiaragidi,2025,17,61,17,14,1,0.8235294117647058,0.8235294117647058,0.15736507032269967,0.12959476379516444,0
61472260,NA,Bekwarra,Abuochiche,2025,0,0,0,0,NA,NA,NA,0,0,0
64567254,NA,Yala,Echumofana,2025,32,114,32,24,1,0.75,0.75,0.4495116055156572,0.33713370413674293,0
67629954,NA,Bekwarra,Ibiaragidi,2025,27,94,27,22,1,0.8148148148148148,0.8148148148148148,0.3634874733064595,0.29617497824970773,0.040387497034051055
24086754,NA,Bekwarra,Ibiaragidi,2025,32,125,30,23,0.9375,0.71875,0.7666666666666667,0.1516201022636277,0.1089769485019824,0
63635830,NA,Bekwarra,Ugboro,2025,41,96,42,16,1.024390243902439,0.3902439024390244,0.38095238095238093,0.3664862499009569,0.14301902435159294,0
77550889,NA,Bekwarra,Abuochiche,2025,2,19,4,2,2,1,0.5,0.026120469661236174,0.026120469661236174,0
49621016,NA,Bekwarra,Abuochiche,2025,74,187,71,18,0.9594594594594594,0.24324324324324326,0.2535211267605634,0.7035500173969419,0.17113378801547235,0
77130614,NA,Bekwarra,Ibiaragidi,2025,0,0,0,0,NA,NA,NA,0,0,0
81069435,NA,Bekwarra,Ukpah,2025,5,21,5,4,1,0.8,0.8,0.06310597156575623,0.05048477725260499,0
77882101,NA,Bekwarra,Ibiaragidi,2025,26,83,26,19,1,0.7307692307692307,0.7307692307692307,0.16783687859280974,0.12265002666397636,0
75637756,NA,Bekwarra,Nyanya,2025,10,33,7,6,0.7,0.6,0.8571428571428571,0.10220313105247254,0.06132187863148352,0
45995367,NA,Bekwarra,Otukpuru,2025,14,34,22,1,1.5714285714285714,0.07142857142857142,0.045454545454545456,0.2757237574440977,0.01969455410314984,0
83337227,NA,Bekwarra,Nyanya,2025,11,57,12,8,1.0909090909090908,0.7272727272727273,0.6666666666666666,0.10101687339464399,0.07346681701428655,0
39372699,NA,Bekwarra,Otukpuru,2025,0,0,0,0,NA,NA,NA,0,0,0
83063555,NA,Bekwarra,Abuochiche,2025,144,591,164,45,1.1388888888888888,0.3125,0.27439024390243905,0.7137237746201074,0.22303867956878357,0
25603558,NA,Bekwarra,Beten,2025,28,188,32,34,1.1428571428571428,1.2142857142857142,1.0625,0.20092484450143733,0.2439801683231739,0
13202309,NA,Bekwarra,Ugboro,2025,16,43,16,10,1,0.625,0.625,0.26841583963378846,0.16775989977111777,0
39649230,NA,Bekwarra,Ugboro,2025,29,97,28,21,0.9655172413793104,0.7241379310344828,0.75,0.3573514521099983,0.2587717411831022,0
87159066,NA,Yala,Okuku,2025,3,15,5,3,1.6666666666666667,1,0.6,0.007776566768700528,0.007776566768700528,0
85617973,NA,Bekwarra,Otukpuru,2025,5,24,6,5,1.2,1,0.8333333333333334,0.07876210362573356,0.07876210362573356,0
66181853,NA,Bekwarra,Abuochiche,2025,0,18,5,4,NA,NA,0.8,0,0.09114478092724243,0
47275634,NA,Bekwarra,Otukpuru,2025,11,34,12,3,1.0909090909090908,0.2727272727272727,0.25,0.219199593236802,0.05978170724640054,0
19125829,NA,Yala,Echumofana,2025,98,283,93,57,0.9489795918367347,0.5816326530612245,0.6129032258064516,0.47987074262551677,0.27910849315973935,0
22284589,NA,Bekwarra,Ugboro,2025,13,47,22,8,1.6923076923076923,0.6153846153846154,0.36363636363636365,0.18880974349996407,0.11619061138459327,0
84062867,NA,Yala,Echumofana,2025,40,89,33,13,0.825,0.325,0.3939393939393939,0.39049912077795257,0.12691221425283458,0
24205620,NA,Yala,Yache,2025,18,80,16,21,0.8888888888888888,1.1666666666666667,1.3125,0.06006568047733204,0.07007662722355404,0
22485690,NA,Ogoja,Ogoja Urban 1,2025,113,351,104,76,0.9203539823008849,0.672566371681416,0.7307692307692307,0.5412461841623426,0.36402398226847826,0
21064864,NA,Yala,Echumofana,2025,40,121,42,21,1.05,0.525,0.5,0.7120202107554998,0.3738106106466374,0
41577908,NA,Yala,Echumofana,2025,26,65,23,11,0.8846153846153846,0.4230769230769231,0.4782608695652174,0.19018312047916613,0.08046208943349337,0
68152834,NA,Yala,Echumofana,2025,13,32,14,8,1.0769230769230769,0.6153846153846154,0.5714285714285714,0.2412953706130006,0.1484894588387696,0
84782187,NA,Yala,Gabu,2025,24,89,29,23,1.2083333333333333,0.9583333333333334,0.7931034482758621,0.07540644986586423,0.07226451445478656,0
70857834,NA,Yala,Yache,2025,60,223,58,44,0.9666666666666667,0.7333333333333333,0.7586206896551724,0.3584089912846009,0.26283326027537396,0
14451309,NA,Yala,Yache,2025,55,195,48,41,0.8727272727272727,0.7454545454545455,0.8541666666666666,0.3979279060166226,0.29663716630330045,0
62597916,NA,Yala,Yache,2025,47,200,72,40,1.5319148936170213,0.851063829787234,0.5555555555555556,0.2234697630432114,0.1901870323772012,0
36068166,NA,Yala,Yache,2025,33,115,31,17,0.9393939393939394,0.5151515151515151,0.5483870967741935,0.2509786833787419,0.12929204901329128,0
44357348,NA,Yala,Yache,2025,136,370,84,77,0.6176470588235294,0.5661764705882353,0.9166666666666666,0.4172937936528295,0.23626192728873435,0
53272544,NA,Bekwarra,Otukpuru,2025,22,69,29,9,1.3181818181818181,0.4090909090909091,0.3103448275862069,0.10631086096856567,0.04349080675986777,0
30368581,NA,Obanliku,Bassang,2025,13,24,10,6,0.7692307692307693,0.46153846153846156,0.6,0.36704792805384256,0.16940673602485043,0
64064592,NA,Ogoja,Mbube East 2,2025,61,216,54,34,0.8852459016393442,0.5573770491803278,0.6296296296296297,0.6936186532389903,0.38660711819878146,0.022741595188163616
59649097,NA,Ogoja,Mbube East 1,2025,39,127,35,32,0.8974358974358975,0.8205128205128205,0.9142857142857143,0.43303197925174675,0.3553082906680999,0
60254704,NA,Ogoja,Mbube East 2,2025,25,79,22,17,0.88,0.68,0.7727272727272727,0.415439172412371,0.2824986372404123,0
26291241,NA,Bekwarra,Afrike Ochagbe,2025,19,56,19,12,1,0.631578947368421,0.631578947368421,0.31619570252661905,0.19970254896418044,0
40985414,NA,Ogoja,Mbube East 1,2025,32,87,32,17,1,0.53125,0.53125,0.20504442213849153,0.10892984926107362,0
70312002,NA,Obudu,Alege/Ubang,2025,46,88,43,12,0.9347826086956522,0.2608695652173913,0.27906976744186046,1.6126600450063802,0.4206939247842731,0
51992734,NA,Obudu,Alege/Ubang,2025,25,62,22,12,0.88,0.48,0.5454545454545454,0.20803183287076488,0.09985527977796714,0
39036025,NA,Obudu,Alege/Ubang,2025,7,25,7,8,1,1.1428571428571428,1.1428571428571428,0.26560285278343004,0.3035461174667772,0
17446286,NA,Obudu,Utugwang South,2025,36,61,26,7,0.7222222222222222,0.19444444444444445,0.2692307692307692,0.1817585837403726,0.03534194683840579,0
55376547,NA,Ogoja,Mbube East 1,2025,43,116,36,26,0.8372093023255814,0.6046511627906976,0.7222222222222222,0.5560019968208595,0.3361872538916825,0
81727948,NA,Obudu,Utugwang South,2025,73,206,74,46,1.0136986301369864,0.6301369863013698,0.6216216216216216,0.5133110975605436,0.32345630805184944,0.30939299031046463
28508011,NA,Obudu,Utugwang North,2025,15,39,15,9,1,0.6,0.6,0.21703019755777436,0.1302181185346646,0
86304163,NA,Bekwarra,Nyanya,2025,61,189,66,33,1.0819672131147542,0.5409836065573771,0.5,0.3445053071688799,0.18637172355037765,0.15248595563212716
66092556,NA,Bekwarra,Otukpuru,2025,19,64,15,18,0.7894736842105263,0.9473684210526315,1.2,0.16326075056601236,0.15466807948359065,0
85710585,NA,Obudu,Utugwang Central,2025,11,28,8,7,0.7272727272727273,0.6363636363636364,0.875,0.07600511590667329,0.04836689194061028,0
42691332,NA,Bekwarra,Nyanya,2025,33,119,29,26,0.8787878787878788,0.7878787878787878,0.896551724137931,0.28189784842070453,0.222101335119343,0.08542359043051653
